bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1689585,2694360,text,246156,application/pdf,Introduced,https://legiscan.com/US/text/SB170/id/2694360,https://www.congress.gov/118/bills/s170/BILLS-118s170is.pdf
1689554,2694371,text,229147,application/pdf,Introduced,https://legiscan.com/US/text/SB171/id/2694371,https://www.congress.gov/118/bills/s171/BILLS-118s171is.pdf
1689560,2694552,text,230717,application/pdf,Introduced,https://legiscan.com/US/text/SB172/id/2694552,https://www.congress.gov/118/bills/s172/BILLS-118s172is.pdf
1689644,2694362,text,242571,application/pdf,Introduced,https://legiscan.com/US/text/SB173/id/2694362,https://www.congress.gov/118/bills/s173/BILLS-118s173is.pdf
1689637,2692609,text,232964,application/pdf,Introduced,https://legiscan.com/US/text/SB174/id/2692609,https://www.congress.gov/118/bills/s174/BILLS-118s174is.pdf
1689625,2694410,text,229102,application/pdf,Introduced,https://legiscan.com/US/text/SB175/id/2694410,https://www.congress.gov/118/bills/s175/BILLS-118s175is.pdf
1689569,2694364,text,232463,application/pdf,Introduced,https://legiscan.com/US/text/SB176/id/2694364,https://www.congress.gov/118/bills/s176/BILLS-118s176is.pdf
1689587,2694359,text,241608,application/pdf,Introduced,https://legiscan.com/US/text/SB177/id/2694359,https://www.congress.gov/118/bills/s177/BILLS-118s177is.pdf
1689558,2693041,text,285891,application/pdf,Introduced,https://legiscan.com/US/text/SB178/id/2693041,https://www.congress.gov/118/bills/s178/BILLS-118s178is.pdf
1689610,2692528,text,245441,application/pdf,Introduced,https://legiscan.com/US/text/SB179/id/2692528,https://www.congress.gov/118/bills/s179/BILLS-118s179is.pdf
1689563,2694367,text,229315,application/pdf,Introduced,https://legiscan.com/US/text/SB180/id/2694367,https://www.congress.gov/118/bills/s180/BILLS-118s180is.pdf
1689629,2702814,text,323816,application/pdf,Introduced,https://legiscan.com/US/text/SB181/id/2702814,https://www.congress.gov/118/bills/s181/BILLS-118s181is.pdf
1689620,2699873,text,246468,application/pdf,Introduced,https://legiscan.com/US/text/SB182/id/2699873,https://www.congress.gov/118/bills/s182/BILLS-118s182is.pdf
1689537,2699294,text,234674,application/pdf,Introduced,https://legiscan.com/US/text/SB183/id/2699294,https://www.congress.gov/118/bills/s183/BILLS-118s183is.pdf
1689577,2682420,text,249946,application/pdf,Introduced,https://legiscan.com/US/text/SB184/id/2682420,https://www.congress.gov/118/bills/s184/BILLS-118s184pcs.pdf
1689581,2696778,text,251262,application/pdf,Introduced,https://legiscan.com/US/text/SB185/id/2696778,https://www.congress.gov/118/bills/s185/BILLS-118s185is.pdf
1689618,2704786,text,229851,application/pdf,Introduced,https://legiscan.com/US/text/SB186/id/2704786,https://www.congress.gov/118/bills/s186/BILLS-118s186is.pdf
1689600,2696929,text,238231,application/pdf,Introduced,https://legiscan.com/US/text/SB187/id/2696929,https://www.congress.gov/118/bills/s187/BILLS-118s187is.pdf
1689642,2696891,text,293830,application/pdf,Introduced,https://legiscan.com/US/text/SB188/id/2696891,https://www.congress.gov/118/bills/s188/BILLS-118s188is.pdf
1689576,2704521,text,256547,application/pdf,Introduced,https://legiscan.com/US/text/SB189/id/2704521,https://www.congress.gov/118/bills/s189/BILLS-118s189is.pdf
1689641,2699296,text,231221,application/pdf,Introduced,https://legiscan.com/US/text/SB190/id/2699296,https://www.congress.gov/118/bills/s190/BILLS-118s190is.pdf
1689536,2699357,text,230536,application/pdf,Introduced,https://legiscan.com/US/text/SB191/id/2699357,https://www.congress.gov/118/bills/s191/BILLS-118s191is.pdf
1689593,2699312,text,231311,application/pdf,Introduced,https://legiscan.com/US/text/SB192/id/2699312,https://www.congress.gov/118/bills/s192/BILLS-118s192is.pdf
1689612,2696794,text,234440,application/pdf,Introduced,https://legiscan.com/US/text/SB193/id/2696794,https://www.congress.gov/118/bills/s193/BILLS-118s193is.pdf
1689570,2697333,text,229794,application/pdf,Introduced,https://legiscan.com/US/text/SB194/id/2697333,https://www.congress.gov/118/bills/s194/BILLS-118s194is.pdf
1689591,2696816,text,242945,application/pdf,Introduced,https://legiscan.com/US/text/SB195/id/2696816,https://www.congress.gov/118/bills/s195/BILLS-118s195is.pdf
1689591,2863394,text,227424,application/pdf,Introduced,https://legiscan.com/US/text/SB195/id/2863394,https://www.congress.gov/118/bills/s195/BILLS-118s195rs.pdf
1689591,2863848,text,114453,application/pdf,Engrossed,https://legiscan.com/US/text/SB195/id/2863848,https://www.congress.gov/118/bills/s195/BILLS-118s195es.pdf
1689535,2696766,text,234608,application/pdf,Introduced,https://legiscan.com/US/text/SB196/id/2696766,https://www.congress.gov/118/bills/s196/BILLS-118s196is.pdf
1689553,2699271,text,230873,application/pdf,Introduced,https://legiscan.com/US/text/SB197/id/2699271,https://www.congress.gov/118/bills/s197/BILLS-118s197is.pdf
1691501,2699960,text,232299,application/pdf,Introduced,https://legiscan.com/US/text/SB198/id/2699960,https://www.congress.gov/118/bills/s198/BILLS-118s198is.pdf
1691561,2699375,text,237232,application/pdf,Introduced,https://legiscan.com/US/text/SB199/id/2699375,https://www.congress.gov/118/bills/s199/BILLS-118s199is.pdf
1691561,2833869,text,222044,application/pdf,Introduced,https://legiscan.com/US/text/SB199/id/2833869,https://www.congress.gov/118/bills/s199/BILLS-118s199rs.pdf
1691498,2702901,text,232084,application/pdf,Introduced,https://legiscan.com/US/text/SB200/id/2702901,https://www.congress.gov/118/bills/s200/BILLS-118s200is.pdf
1691482,2699285,text,229755,application/pdf,Introduced,https://legiscan.com/US/text/SB201/id/2699285,https://www.congress.gov/118/bills/s201/BILLS-118s201is.pdf
1691524,2699842,text,231832,application/pdf,Introduced,https://legiscan.com/US/text/SB202/id/2699842,https://www.congress.gov/118/bills/s202/BILLS-118s202is.pdf
1691547,2699247,text,233036,application/pdf,Introduced,https://legiscan.com/US/text/SB203/id/2699247,https://www.congress.gov/118/bills/s203/BILLS-118s203is.pdf
1691538,2699847,text,236870,application/pdf,Introduced,https://legiscan.com/US/text/SB204/id/2699847,https://www.congress.gov/118/bills/s204/BILLS-118s204is.pdf
1691517,2699341,text,242575,application/pdf,Introduced,https://legiscan.com/US/text/SB205/id/2699341,https://www.congress.gov/118/bills/s205/BILLS-118s205is.pdf
1691505,2699854,text,229667,application/pdf,Introduced,https://legiscan.com/US/text/SB206/id/2699854,https://www.congress.gov/118/bills/s206/BILLS-118s206is.pdf
1691505,2801099,text,213311,application/pdf,Introduced,https://legiscan.com/US/text/SB206/id/2801099,https://www.congress.gov/118/bills/s206/BILLS-118s206rs.pdf
1691505,2830023,text,103354,application/pdf,Engrossed,https://legiscan.com/US/text/SB206/id/2830023,https://www.congress.gov/118/bills/s206/BILLS-118s206es.pdf
1691505,2967399,text,183415,application/pdf,Enrolled,https://legiscan.com/US/text/SB206/id/2967399,https://www.congress.gov/118/bills/s206/BILLS-118s206enr.pdf
1691528,2699879,text,260240,application/pdf,Introduced,https://legiscan.com/US/text/SB207/id/2699879,https://www.congress.gov/118/bills/s207/BILLS-118s207is.pdf
1691566,2702837,text,231271,application/pdf,Introduced,https://legiscan.com/US/text/SB208/id/2702837,https://www.congress.gov/118/bills/s208/BILLS-118s208is.pdf
1691572,2696779,text,233688,application/pdf,Introduced,https://legiscan.com/US/text/SB209/id/2696779,https://www.congress.gov/118/bills/s209/BILLS-118s209is.pdf
1691560,2696885,text,231093,application/pdf,Introduced,https://legiscan.com/US/text/SB210/id/2696885,https://www.congress.gov/118/bills/s210/BILLS-118s210is.pdf
1691484,2696854,text,236129,application/pdf,Introduced,https://legiscan.com/US/text/SB211/id/2696854,https://www.congress.gov/118/bills/s211/BILLS-118s211is.pdf
1691484,2822023,text,264337,application/pdf,Introduced,https://legiscan.com/US/text/SB211/id/2822023,https://www.congress.gov/118/bills/s211/BILLS-118s211rs.pdf
1691530,2696791,text,251914,application/pdf,Introduced,https://legiscan.com/US/text/SB212/id/2696791,https://www.congress.gov/118/bills/s212/BILLS-118s212is.pdf
1691531,2702854,text,230439,application/pdf,Introduced,https://legiscan.com/US/text/SB213/id/2702854,https://www.congress.gov/118/bills/s213/BILLS-118s213is.pdf
1691502,2683454,text,218283,application/pdf,Introduced,https://legiscan.com/US/text/SB214/id/2683454,https://www.congress.gov/118/bills/s214/BILLS-118s214pcs.pdf
1691520,2699360,text,237170,application/pdf,Introduced,https://legiscan.com/US/text/SB215/id/2699360,https://www.congress.gov/118/bills/s215/BILLS-118s215is.pdf
1691499,2699265,text,255944,application/pdf,Introduced,https://legiscan.com/US/text/SB216/id/2699265,https://www.congress.gov/118/bills/s216/BILLS-118s216is.pdf
1691495,2699785,text,236739,application/pdf,Introduced,https://legiscan.com/US/text/SB217/id/2699785,https://www.congress.gov/118/bills/s217/BILLS-118s217is.pdf
1691569,2687319,text,229628,application/pdf,Introduced,https://legiscan.com/US/text/SB218/id/2687319,https://www.congress.gov/118/bills/s218/BILLS-118s218is.pdf
1691515,2684171,text,218604,application/pdf,Introduced,https://legiscan.com/US/text/SB219/id/2684171,https://www.congress.gov/118/bills/s219/BILLS-118s219pcs.pdf
1691513,2707161,text,255044,application/pdf,Introduced,https://legiscan.com/US/text/SB220/id/2707161,https://www.congress.gov/118/bills/s220/BILLS-118s220is.pdf
1691506,2703665,text,229884,application/pdf,Introduced,https://legiscan.com/US/text/SB221/id/2703665,https://www.congress.gov/118/bills/s221/BILLS-118s221is.pdf
1691489,2703350,text,230321,application/pdf,Introduced,https://legiscan.com/US/text/SB222/id/2703350,https://www.congress.gov/118/bills/s222/BILLS-118s222is.pdf
1691525,2676951,text,101269,application/pdf,Engrossed,https://legiscan.com/US/text/SB223/id/2676951,https://www.congress.gov/118/bills/s223/BILLS-118s223es.pdf
1691525,2682675,text,228804,application/pdf,Enrolled,https://legiscan.com/US/text/SB223/id/2682675,https://www.congress.gov/118/bills/s223/BILLS-118s223cps.pdf
1691548,2713187,text,242495,application/pdf,Introduced,https://legiscan.com/US/text/SB224/id/2713187,https://www.congress.gov/118/bills/s224/BILLS-118s224is.pdf
1694052,2702820,text,232681,application/pdf,Introduced,https://legiscan.com/US/text/SB225/id/2702820,https://www.congress.gov/118/bills/s225/BILLS-118s225is.pdf
1694077,2705465,text,234872,application/pdf,Introduced,https://legiscan.com/US/text/SB226/id/2705465,https://www.congress.gov/118/bills/s226/BILLS-118s226is.pdf
1694360,2704764,text,230482,application/pdf,Introduced,https://legiscan.com/US/text/SB227/id/2704764,https://www.congress.gov/118/bills/s227/BILLS-118s227is.pdf
1694360,2722323,text,101459,application/pdf,Engrossed,https://legiscan.com/US/text/SB227/id/2722323,https://www.congress.gov/118/bills/s227/BILLS-118s227es.pdf
1694112,2704625,text,260829,application/pdf,Introduced,https://legiscan.com/US/text/SB228/id/2704625,https://www.congress.gov/118/bills/s228/BILLS-118s228is.pdf
1694043,2702830,text,236228,application/pdf,Introduced,https://legiscan.com/US/text/SB229/id/2702830,https://www.congress.gov/118/bills/s229/BILLS-118s229is.pdf
1694043,2862016,text,219568,application/pdf,Introduced,https://legiscan.com/US/text/SB229/id/2862016,https://www.congress.gov/118/bills/s229/BILLS-118s229rs.pdf
1694043,2863421,text,107722,application/pdf,Engrossed,https://legiscan.com/US/text/SB229/id/2863421,https://www.congress.gov/118/bills/s229/BILLS-118s229es.pdf
1694310,2702880,text,253852,application/pdf,Introduced,https://legiscan.com/US/text/SB230/id/2702880,https://www.congress.gov/118/bills/s230/BILLS-118s230is.pdf
1694258,2702942,text,234808,application/pdf,Introduced,https://legiscan.com/US/text/SB231/id/2702942,https://www.congress.gov/118/bills/s231/BILLS-118s231is.pdf
1694139,2702851,text,231111,application/pdf,Introduced,https://legiscan.com/US/text/SB232/id/2702851,https://www.congress.gov/118/bills/s232/BILLS-118s232is.pdf
1694324,2702878,text,238602,application/pdf,Introduced,https://legiscan.com/US/text/SB233/id/2702878,https://www.congress.gov/118/bills/s233/BILLS-118s233is.pdf
1694036,2702829,text,233405,application/pdf,Introduced,https://legiscan.com/US/text/SB234/id/2702829,https://www.congress.gov/118/bills/s234/BILLS-118s234is.pdf
1694759,2702839,text,239559,application/pdf,Introduced,https://legiscan.com/US/text/SB235/id/2702839,https://www.congress.gov/118/bills/s235/BILLS-118s235is.pdf
1694285,2702935,text,244410,application/pdf,Introduced,https://legiscan.com/US/text/SB236/id/2702935,https://www.congress.gov/118/bills/s236/BILLS-118s236is.pdf
1694180,2705464,text,230961,application/pdf,Introduced,https://legiscan.com/US/text/SB237/id/2705464,https://www.congress.gov/118/bills/s237/BILLS-118s237is.pdf
1694264,2705614,text,233836,application/pdf,Introduced,https://legiscan.com/US/text/SB238/id/2705614,https://www.congress.gov/118/bills/s238/BILLS-118s238is.pdf
1694239,2718037,text,268702,application/pdf,Introduced,https://legiscan.com/US/text/SB239/id/2718037,https://www.congress.gov/118/bills/s239/BILLS-118s239is.pdf
1694048,2704526,text,230977,application/pdf,Introduced,https://legiscan.com/US/text/SB240/id/2704526,https://www.congress.gov/118/bills/s240/BILLS-118s240is.pdf
1694260,2702885,text,230323,application/pdf,Introduced,https://legiscan.com/US/text/SB241/id/2702885,https://www.congress.gov/118/bills/s241/BILLS-118s241is.pdf
1694251,2703651,text,265597,application/pdf,Introduced,https://legiscan.com/US/text/SB242/id/2703651,https://www.congress.gov/118/bills/s242/BILLS-118s242is.pdf
1694075,2702815,text,235545,application/pdf,Introduced,https://legiscan.com/US/text/SB243/id/2702815,https://www.congress.gov/118/bills/s243/BILLS-118s243is.pdf
1694075,2808262,text,217458,application/pdf,Introduced,https://legiscan.com/US/text/SB243/id/2808262,https://www.congress.gov/118/bills/s243/BILLS-118s243rs.pdf
1694262,2704535,text,230045,application/pdf,Introduced,https://legiscan.com/US/text/SB244/id/2704535,https://www.congress.gov/118/bills/s244/BILLS-118s244is.pdf
1694061,2702874,text,238304,application/pdf,Introduced,https://legiscan.com/US/text/SB245/id/2702874,https://www.congress.gov/118/bills/s245/BILLS-118s245is.pdf
1694276,2703620,text,238613,application/pdf,Introduced,https://legiscan.com/US/text/SB246/id/2703620,https://www.congress.gov/118/bills/s246/BILLS-118s246is.pdf
1694032,2704648,text,261531,application/pdf,Introduced,https://legiscan.com/US/text/SB247/id/2704648,https://www.congress.gov/118/bills/s247/BILLS-118s247is.pdf
1694351,2705435,text,229269,application/pdf,Introduced,https://legiscan.com/US/text/SB248/id/2705435,https://www.congress.gov/118/bills/s248/BILLS-118s248is.pdf
1694303,2705599,text,254597,application/pdf,Introduced,https://legiscan.com/US/text/SB249/id/2705599,https://www.congress.gov/118/bills/s249/BILLS-118s249is.pdf
1694210,2705570,text,240973,application/pdf,Introduced,https://legiscan.com/US/text/SB250/id/2705570,https://www.congress.gov/118/bills/s250/BILLS-118s250is.pdf
1694271,2705199,text,232209,application/pdf,Introduced,https://legiscan.com/US/text/SB251/id/2705199,https://www.congress.gov/118/bills/s251/BILLS-118s251is.pdf
1694248,2708675,text,243792,application/pdf,Introduced,https://legiscan.com/US/text/SB252/id/2708675,https://www.congress.gov/118/bills/s252/BILLS-118s252is.pdf
1694144,2705186,text,242967,application/pdf,Introduced,https://legiscan.com/US/text/SB253/id/2705186,https://www.congress.gov/118/bills/s253/BILLS-118s253is.pdf
1694125,2704595,text,238765,application/pdf,Introduced,https://legiscan.com/US/text/SB254/id/2704595,https://www.congress.gov/118/bills/s254/BILLS-118s254is.pdf
1694317,2704543,text,232137,application/pdf,Introduced,https://legiscan.com/US/text/SB255/id/2704543,https://www.congress.gov/118/bills/s255/BILLS-118s255is.pdf
1694223,2704577,text,230997,application/pdf,Introduced,https://legiscan.com/US/text/SB256/id/2704577,https://www.congress.gov/118/bills/s256/BILLS-118s256is.pdf
1694207,2703698,text,234652,application/pdf,Introduced,https://legiscan.com/US/text/SB257/id/2703698,https://www.congress.gov/118/bills/s257/BILLS-118s257is.pdf
1694207,2811588,text,217762,application/pdf,Introduced,https://legiscan.com/US/text/SB257/id/2811588,https://www.congress.gov/118/bills/s257/BILLS-118s257rs.pdf
1694321,2702831,text,229549,application/pdf,Introduced,https://legiscan.com/US/text/SB258/id/2702831,https://www.congress.gov/118/bills/s258/BILLS-118s258is.pdf
1694756,2694217,text,234589,application/pdf,Introduced,https://legiscan.com/US/text/SB259/id/2694217,https://www.congress.gov/118/bills/s259/BILLS-118s259pcs.pdf
1694064,2704659,text,229119,application/pdf,Introduced,https://legiscan.com/US/text/SB260/id/2704659,https://www.congress.gov/118/bills/s260/BILLS-118s260is.pdf
1694246,2702881,text,229259,application/pdf,Introduced,https://legiscan.com/US/text/SB261/id/2702881,https://www.congress.gov/118/bills/s261/BILLS-118s261is.pdf
1694173,2723646,text,312055,application/pdf,Introduced,https://legiscan.com/US/text/SB262/id/2723646,https://www.congress.gov/118/bills/s262/BILLS-118s262is.pdf
1694358,2702788,text,230367,application/pdf,Introduced,https://legiscan.com/US/text/SB263/id/2702788,https://www.congress.gov/118/bills/s263/BILLS-118s263is.pdf
1694253,2702792,text,229058,application/pdf,Introduced,https://legiscan.com/US/text/SB264/id/2702792,https://www.congress.gov/118/bills/s264/BILLS-118s264is.pdf
1694253,2788584,text,213896,application/pdf,Introduced,https://legiscan.com/US/text/SB264/id/2788584,https://www.congress.gov/118/bills/s264/BILLS-118s264rs.pdf
1694253,2830267,text,102444,application/pdf,Engrossed,https://legiscan.com/US/text/SB264/id/2830267,https://www.congress.gov/118/bills/s264/BILLS-118s264es.pdf
1694160,2704627,text,230202,application/pdf,Introduced,https://legiscan.com/US/text/SB265/id/2704627,https://www.congress.gov/118/bills/s265/BILLS-118s265is.pdf
1694160,2835546,text,239719,application/pdf,Introduced,https://legiscan.com/US/text/SB265/id/2835546,https://www.congress.gov/118/bills/s265/BILLS-118s265rs.pdf
1694160,2863408,text,104394,application/pdf,Engrossed,https://legiscan.com/US/text/SB265/id/2863408,https://www.congress.gov/118/bills/s265/BILLS-118s265es.pdf
1694096,2723444,text,254779,application/pdf,Introduced,https://legiscan.com/US/text/SB266/id/2723444,https://www.congress.gov/118/bills/s266/BILLS-118s266is.pdf
1694166,2705191,text,229082,application/pdf,Introduced,https://legiscan.com/US/text/SB267/id/2705191,https://www.congress.gov/118/bills/s267/BILLS-118s267is.pdf
1694333,2704795,text,248907,application/pdf,Introduced,https://legiscan.com/US/text/SB268/id/2704795,https://www.congress.gov/118/bills/s268/BILLS-118s268is.pdf
1694287,2722235,text,293081,application/pdf,Introduced,https://legiscan.com/US/text/SB269/id/2722235,https://www.congress.gov/118/bills/s269/BILLS-118s269is.pdf
1694340,2696843,text,392623,application/pdf,Introduced,https://legiscan.com/US/text/SB270/id/2696843,https://www.congress.gov/118/bills/s270/BILLS-118s270is.pdf
1694114,2725830,text,280230,application/pdf,Introduced,https://legiscan.com/US/text/SB271/id/2725830,https://www.congress.gov/118/bills/s271/BILLS-118s271is.pdf
1694130,2725143,text,306417,application/pdf,Introduced,https://legiscan.com/US/text/SB272/id/2725143,https://www.congress.gov/118/bills/s272/BILLS-118s272is.pdf
1699177,2708573,text,237217,application/pdf,Introduced,https://legiscan.com/US/text/SB273/id/2708573,https://www.congress.gov/118/bills/s273/BILLS-118s273is.pdf
1699162,2708637,text,244232,application/pdf,Introduced,https://legiscan.com/US/text/SB274/id/2708637,https://www.congress.gov/118/bills/s274/BILLS-118s274is.pdf
1699123,2717988,text,230852,application/pdf,Introduced,https://legiscan.com/US/text/SB275/id/2717988,https://www.congress.gov/118/bills/s275/BILLS-118s275is.pdf
1699135,2717959,text,233077,application/pdf,Introduced,https://legiscan.com/US/text/SB276/id/2717959,https://www.congress.gov/118/bills/s276/BILLS-118s276is.pdf
1699146,2713122,text,231221,application/pdf,Introduced,https://legiscan.com/US/text/SB277/id/2713122,https://www.congress.gov/118/bills/s277/BILLS-118s277is.pdf
1699146,2756559,text,214381,application/pdf,Introduced,https://legiscan.com/US/text/SB277/id/2756559,https://www.congress.gov/118/bills/s277/BILLS-118s277rs.pdf
1699161,2708519,text,229313,application/pdf,Introduced,https://legiscan.com/US/text/SB278/id/2708519,https://www.congress.gov/118/bills/s278/BILLS-118s278is.pdf
1699151,2713756,text,231410,application/pdf,Introduced,https://legiscan.com/US/text/SB279/id/2713756,https://www.congress.gov/118/bills/s279/BILLS-118s279is.pdf
1699176,2708571,text,231366,application/pdf,Introduced,https://legiscan.com/US/text/SB280/id/2708571,https://www.congress.gov/118/bills/s280/BILLS-118s280is.pdf
1699148,2708603,text,234949,application/pdf,Introduced,https://legiscan.com/US/text/SB281/id/2708603,https://www.congress.gov/118/bills/s281/BILLS-118s281is.pdf
1699127,2708548,text,229932,application/pdf,Introduced,https://legiscan.com/US/text/SB282/id/2708548,https://www.congress.gov/118/bills/s282/BILLS-118s282is.pdf
1699160,2708606,text,232638,application/pdf,Introduced,https://legiscan.com/US/text/SB283/id/2708606,https://www.congress.gov/118/bills/s283/BILLS-118s283is.pdf
1699168,2708628,text,228827,application/pdf,Introduced,https://legiscan.com/US/text/SB284/id/2708628,https://www.congress.gov/118/bills/s284/BILLS-118s284is.pdf
1699126,2717807,text,250864,application/pdf,Introduced,https://legiscan.com/US/text/SB285/id/2717807,https://www.congress.gov/118/bills/s285/BILLS-118s285is.pdf
1699126,2840767,text,311201,application/pdf,Introduced,https://legiscan.com/US/text/SB285/id/2840767,https://www.congress.gov/118/bills/s285/BILLS-118s285rs.pdf
1699152,2718138,text,234761,application/pdf,Introduced,https://legiscan.com/US/text/SB286/id/2718138,https://www.congress.gov/118/bills/s286/BILLS-118s286is.pdf
1699180,2712588,text,232036,application/pdf,Introduced,https://legiscan.com/US/text/SB287/id/2712588,https://www.congress.gov/118/bills/s287/BILLS-118s287is.pdf
1699137,2712564,text,265877,application/pdf,Introduced,https://legiscan.com/US/text/SB288/id/2712564,https://www.congress.gov/118/bills/s288/BILLS-118s288is.pdf
1699128,2713631,text,245165,application/pdf,Introduced,https://legiscan.com/US/text/SB289/id/2713631,https://www.congress.gov/118/bills/s289/BILLS-118s289is.pdf
1699173,2713670,text,231953,application/pdf,Introduced,https://legiscan.com/US/text/SB290/id/2713670,https://www.congress.gov/118/bills/s290/BILLS-118s290is.pdf
1699175,2716983,text,244386,application/pdf,Introduced,https://legiscan.com/US/text/SB291/id/2716983,https://www.congress.gov/118/bills/s291/BILLS-118s291is.pdf
1699150,2713053,text,257412,application/pdf,Introduced,https://legiscan.com/US/text/SB292/id/2713053,https://www.congress.gov/118/bills/s292/BILLS-118s292is.pdf
1699157,2713590,text,250475,application/pdf,Introduced,https://legiscan.com/US/text/SB293/id/2713590,https://www.congress.gov/118/bills/s293/BILLS-118s293is.pdf
1699170,2712640,text,229327,application/pdf,Introduced,https://legiscan.com/US/text/SB294/id/2712640,https://www.congress.gov/118/bills/s294/BILLS-118s294is.pdf
1699170,2840128,text,101837,application/pdf,Engrossed,https://legiscan.com/US/text/SB294/id/2840128,https://www.congress.gov/118/bills/s294/BILLS-118s294es.pdf
1699147,2712590,text,281642,application/pdf,Introduced,https://legiscan.com/US/text/SB295/id/2712590,https://www.congress.gov/118/bills/s295/BILLS-118s295is.pdf
1699131,2713741,text,229468,application/pdf,Introduced,https://legiscan.com/US/text/SB296/id/2713741,https://www.congress.gov/118/bills/s296/BILLS-118s296is.pdf
1699163,2712666,text,232159,application/pdf,Introduced,https://legiscan.com/US/text/SB297/id/2712666,https://www.congress.gov/118/bills/s297/BILLS-118s297is.pdf
1699153,2712570,text,237578,application/pdf,Introduced,https://legiscan.com/US/text/SB298/id/2712570,https://www.congress.gov/118/bills/s298/BILLS-118s298is.pdf
1699167,2698004,text,217074,application/pdf,Introduced,https://legiscan.com/US/text/SB299/id/2698004,https://www.congress.gov/118/bills/s299/BILLS-118s299pcs.pdf
1699181,2713114,text,256451,application/pdf,Introduced,https://legiscan.com/US/text/SB300/id/2713114,https://www.congress.gov/118/bills/s300/BILLS-118s300is.pdf
1699136,2712638,text,251174,application/pdf,Introduced,https://legiscan.com/US/text/SB301/id/2712638,https://www.congress.gov/118/bills/s301/BILLS-118s301is.pdf
1699142,2712643,text,236434,application/pdf,Introduced,https://legiscan.com/US/text/SB302/id/2712643,https://www.congress.gov/118/bills/s302/BILLS-118s302is.pdf
1699164,2713055,text,229328,application/pdf,Introduced,https://legiscan.com/US/text/SB303/id/2713055,https://www.congress.gov/118/bills/s303/BILLS-118s303is.pdf
1699124,2712653,text,230450,application/pdf,Introduced,https://legiscan.com/US/text/SB304/id/2712653,https://www.congress.gov/118/bills/s304/BILLS-118s304is.pdf
1699178,2712657,text,238933,application/pdf,Introduced,https://legiscan.com/US/text/SB305/id/2712657,https://www.congress.gov/118/bills/s305/BILLS-118s305is.pdf
1699178,2827473,text,110972,application/pdf,Engrossed,https://legiscan.com/US/text/SB305/id/2827473,https://www.congress.gov/118/bills/s305/BILLS-118s305es.pdf
1699158,2717532,text,320873,application/pdf,Introduced,https://legiscan.com/US/text/SB306/id/2717532,https://www.congress.gov/118/bills/s306/BILLS-118s306is.pdf
1699158,2849670,text,304128,application/pdf,Introduced,https://legiscan.com/US/text/SB306/id/2849670,https://www.congress.gov/118/bills/s306/BILLS-118s306rs.pdf
1699172,2717407,text,249702,application/pdf,Introduced,https://legiscan.com/US/text/SB307/id/2717407,https://www.congress.gov/118/bills/s307/BILLS-118s307is.pdf
1702980,2713124,text,232363,application/pdf,Introduced,https://legiscan.com/US/text/SB308/id/2713124,https://www.congress.gov/118/bills/s308/BILLS-118s308is.pdf
1702980,2827792,text,251787,application/pdf,Introduced,https://legiscan.com/US/text/SB308/id/2827792,https://www.congress.gov/118/bills/s308/BILLS-118s308rs.pdf
1703036,2713553,text,233481,application/pdf,Introduced,https://legiscan.com/US/text/SB309/id/2713553,https://www.congress.gov/118/bills/s309/BILLS-118s309is.pdf
1702995,2713042,text,234928,application/pdf,Introduced,https://legiscan.com/US/text/SB310/id/2713042,https://www.congress.gov/118/bills/s310/BILLS-118s310is.pdf
1702995,2808263,text,218588,application/pdf,Introduced,https://legiscan.com/US/text/SB310/id/2808263,https://www.congress.gov/118/bills/s310/BILLS-118s310rs.pdf
1702995,2864973,text,106945,application/pdf,Engrossed,https://legiscan.com/US/text/SB310/id/2864973,https://www.congress.gov/118/bills/s310/BILLS-118s310es.pdf
1702907,2715805,text,233829,application/pdf,Introduced,https://legiscan.com/US/text/SB311/id/2715805,https://www.congress.gov/118/bills/s311/BILLS-118s311is.pdf
1702907,2844082,text,254072,application/pdf,Introduced,https://legiscan.com/US/text/SB311/id/2844082,https://www.congress.gov/118/bills/s311/BILLS-118s311rs.pdf
1702907,2849518,text,106098,application/pdf,Engrossed,https://legiscan.com/US/text/SB311/id/2849518,https://www.congress.gov/118/bills/s311/BILLS-118s311es.pdf
1703087,2716486,text,235876,application/pdf,Introduced,https://legiscan.com/US/text/SB312/id/2716486,https://www.congress.gov/118/bills/s312/BILLS-118s312is.pdf
1703059,2713531,text,231700,application/pdf,Introduced,https://legiscan.com/US/text/SB313/id/2713531,https://www.congress.gov/118/bills/s313/BILLS-118s313is.pdf
1703081,2715787,text,250672,application/pdf,Introduced,https://legiscan.com/US/text/SB314/id/2715787,https://www.congress.gov/118/bills/s314/BILLS-118s314is.pdf
1702999,2716509,text,237092,application/pdf,Introduced,https://legiscan.com/US/text/SB315/id/2716509,https://www.congress.gov/118/bills/s315/BILLS-118s315is.pdf
1703068,2713656,text,229428,application/pdf,Introduced,https://legiscan.com/US/text/SB316/id/2713656,https://www.congress.gov/118/bills/s316/BILLS-118s316is.pdf
1703068,2736249,text,214186,application/pdf,Introduced,https://legiscan.com/US/text/SB316/id/2736249,https://www.congress.gov/118/bills/s316/BILLS-118s316rs.pdf
1703068,2765562,text,102267,application/pdf,Engrossed,https://legiscan.com/US/text/SB316/id/2765562,https://www.congress.gov/118/bills/s316/BILLS-118s316es.pdf
